AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp
98.5185,67,54.3,72.8
98.5185,67,54.3,72.7
99.6296,67,54.3,72.6
98.5185,67,55.1,72.3
98.5185,67,55.1,72.1
98.5185,67,54.3,71.8
98.5185,67,54.3,71.5
97.2222,67,54.3,71.2
98.5185,67,54.3,70.8
98.5185,67,53.6,70.5
98.5185,67,54.3,70.2
99.6296,67,54.3,69.9
99.6296,67,54.3,69.6
98.5185,67,53.5,69.3
98.5185,67,54.3,68.9
99.6296,67,53.7,68.6
99.6296,67,53.7,68.3
99.6296,67,54.7,68.0
99.6296,67,53.5,67.7
99.6296,67,53.5,67.5
99.6296,67,53.5,67.3
99.6296,67,54.3,67.1
99.6296,67,54.3,66.9
99.6296,67,53.5,66.7
100.9259,67,54.7,66.6
100.9259,67,54.0,66.4
100.9259,67,54.7,66.3
100.9259,67,54.7,66.2
100.9259,67,54.7,66.2
100.9259,67,52.7,66.0
99.6296,67,54.7,65.9
100.9259,67,53.9,65.7
100.9259,67,53.9,65.7
100.9259,67,53.1,65.6
99.6296,66,54.7,65.5
99.6296,66,52.7,65.4
98.5185,66,54.7,65.3
98.5185,66,53.9,65.1
98.5185,66,53.1,65.1
98.5185,66,53.1,65.1
98.5185,66,54.7,65.0
98.5185,66,53.9,64.8
97.2222,65,53.9,64.7
95.9259,65,53.1,64.7
92.2222,63,54.3,64.6
88.3333,61,53.1,64.6
84.0741,59,54.3,64.6
75.1852,56,52.7,64.5
68.7037,54,55.1,64.4
64.8148,51,52.7,64.5
53.5185,47,54.7,64.4
45.5556,44,53.1,64.4
34.6296,40,54.3,64.3
0.0,9,54.3,64.2
0.0,6,55.9,64.4
0.0,0,57.1,64.3
0.0,0,57.7,64.3
0.0,0,58.3,64.5
0.0,0,58.3,64.6
0.0,0,59.1,64.7
0.0,0,59.1,64.7
0.0,0,59.1,64.3
0.0,0,59.1,64.3
0.0,0,59.1,64.4
0.0,1,59.1,64.5
0.0,1,59.9,64.7
0.0,2,59.9,64.8
0.0,2,59.9,65.0
0.0,2,60.8,65.2
0.0,7,60.8,65.5
31.8519,39,55.5,65.9
55.5556,48,54.7,66.1
78.3333,59,54.7,66.3
98.5185,67,54.7,66.5
97.2222,67,54.7,66.8
98.5185,67,54.7,67.2
99.6296,67,54.7,67.7
98.5185,67,54.7,68.2
98.5185,67,54.7,68.8
99.6296,67,54.7,69.4
99.6296,67,54.7,70.1
99.6296,67,54.7,70.7
99.6296,67,54.7,71.4
98.5185,67,55.3,72.0
101.8519,68,55.3,72.2
101.8519,68,54.7,72.6
101.8519,67,54.7,73.1
101.8519,66,54.7,73.5
101.8519,66,54.7,73.9
101.8519,66,54.7,74.2
101.8519,66,55.5,74.5
99.6296,66,55.5,74.8
99.6296,66,55.5,75.1
99.6296,67,55.5,75.4
101.8519,66,54.7,75.5
101.8519,66,54.7,75.5
101.8519,66,54.7,75.0
101.8519,66,54.7,74.2
101.8519,66,54.7,73.6
101.8519,66,54.7,73.0
101.8519,66,54.7,72.8
101.8519,66,54.7,72.7
101.8519,66,54.7,72.6
101.8519,66,54.7,72.4
101.8519,66,54.7,72.2
101.8519,66,53.9,71.9
101.8519,66,53.9,71.7
101.8519,66,53.9,71.4
101.8519,66,54.7,71.2
101.8519,66,54.7,70.7
101.8519,66,54.7,70.3
101.8519,66,53.9,70.0
101.8519,66,53.9,69.7
101.8519,66,53.9,69.3
101.8519,66,53.9,69.0
101.8519,66,53.9,68.7
101.8519,66,53.9,68.5
101.8519,66,53.9,68.3
101.8519,66,53.9,68.1
101.8519,66,53.9,67.8
101.8519,66,53.9,67.6
101.8519,66,52.9,67.3
101.8519,66,53.5,66.9
101.8519,66,55.2,66.8
101.8519,66,53.1,66.7
101.8519,66,54.3,66.6
101.8519,66,53.1,66.5
99.6296,66,54.3,66.4
100.9259,66,53.0,66.3
99.6296,66,53.0,66.2
99.6296,66,54.7,65.9
99.6296,66,53.7,65.6
97.2222,64,53.1,65.2
95.9259,64,53.1,65.1
95.9259,64,54.7,65.0
95.9259,64,53.9,64.8
93.5185,63,52.6,64.7
92.2222,63,54.7,64.8
93.5185,63,52.9,64.8
92.2222,63,53.9,64.8
93.5185,63,53.9,64.9
92.2222,63,53.1,64.9
93.5185,63,55.1,65.0
93.5185,63,52.6,65.0
93.5185,63,54.3,64.9
93.5185,63,52.3,64.8
92.2222,63,54.7,64.8
93.5185,63,52.6,64.9
93.5185,63,54.5,64.8
93.5185,63,53.1,64.8
93.5185,63,54.3,64.9
90.9259,62,52.6,64.8
92.2222,62,54.3,64.8
89.4444,61,54.3,64.6
75.1852,56,52.7,64.3
50.3704,46,54.3,63.9
23.5185,35,54.3,63.7
0.0,0,55.1,63.7
0.0,0,56.3,63.8
0.0,0,57.1,63.7
0.0,0,57.9,63.6
0.0,0,58.7,63.5
0.0,0,58.7,63.6
0.0,0,59.5,63.9
0.0,1,60.3,64.4
0.0,4,61.1,65.0
15.9259,32,59.6,65.6
44.0741,44,55.1,66.1
73.1481,55,54.3,66.4
98.5185,66,54.3,66.7
98.5185,67,54.3,66.9
98.5185,67,54.3,67.4
98.5185,67,54.3,67.7
98.5185,67,54.3,68.3
98.5185,67,55.5,68.9
98.5185,67,54.3,69.5
98.5185,67,54.3,70.0
98.5185,67,54.3,70.7
99.6296,67,55.1,71.3
100.9259,67,55.1,71.9
100.9259,67,55.1,72.4
99.6296,67,55.1,72.8
99.6296,67,55.1,73.3
98.5185,67,55.1,73.8
98.5185,67,55.1,74.3
99.6296,67,55.1,74.5
101.8519,67,54.3,74.6
103.1481,67,54.3,74.2
101.8519,66,55.2,73.9
103.1481,66,55.2,73.6
103.1481,66,55.2,73.3
103.1481,66,55.2,72.9
101.8519,66,55.2,72.7
101.8519,66,55.2,72.6
101.8519,66,54.3,72.4
101.8519,66,55.1,72.2
101.8519,66,54.3,72.1
103.1481,66,54.3,71.8
100.9259,66,54.3,71.5
100.9259,66,54.3,71.2
100.9259,66,54.3,70.7
100.9259,66,54.3,70.3
100.9259,66,54.3,69.9
100.9259,66,54.3,69.6
100.9259,66,54.3,69.3
100.9259,66,54.3,69.1
100.9259,66,54.3,68.9
100.9259,66,54.3,68.7
100.9259,66,54.3,68.6
100.9259,66,54.3,68.6
100.9259,66,54.3,68.4
100.9259,66,54.3,68.4
100.9259,66,54.3,68.4
100.9259,66,54.3,68.3
103.1481,66,54.3,68.2
101.8519,66,54.3,68.1
101.8519,66,54.3,68.1
101.8519,66,54.3,67.9
101.8519,66,54.3,67.9
103.1481,66,54.3,67.9
101.8519,66,54.3,67.8
101.8519,66,54.3,67.8
101.8519,66,54.3,67.7
101.8519,66,54.3,67.7
101.8519,66,54.3,67.6
101.8519,66,54.3,67.6
101.8519,66,54.3,67.5
70.7407,55,54.3,67.1
89.4444,63,55.9,66.6
97.2222,66,54.7,65.9
97.2222,66,54.7,65.4
97.2222,66,53.5,65.5
97.2222,66,53.5,65.8
98.5185,66,54.3,66.1
98.5185,66,54.3,66.4
98.5185,66,54.3,66.4
98.5185,66,53.7,66.6
98.5185,66,54.7,66.7
97.2222,66,53.9,66.6
98.5185,66,54.7,66.6
99.6296,66,54.7,66.7
99.6296,66,54.7,66.7
99.6296,66,53.9,66.8
99.6296,66,53.9,66.7
98.5185,66,53.9,66.8
99.6296,66,53.9,66.7
98.5185,66,53.9,66.7
98.5185,66,54.7,66.7
98.5185,66,54.7,66.6
98.5185,66,54.7,66.4
97.2222,66,53.9,66.2
98.5185,66,53.9,66.0
98.5185,66,53.9,65.6
98.5185,66,53.9,65.3
97.2222,66,53.9,65.3
97.2222,65,54.7,65.1
95.9259,65,54.7,65.1
97.2222,65,53.9,65.2
97.2222,65,54.7,65.3
97.2222,65,53.9,65.4
97.2222,66,55.1,65.5
98.5185,66,55.1,65.8
97.2222,66,54.3,66.2
99.6296,66,54.3,66.3
98.5185,66,55.1,66.6
100.9259,66,55.1,66.9
99.6296,66,55.1,67.3
100.9259,66,55.1,67.8
100.9259,66,55.1,68.1
100.9259,66,55.1,68.2
99.6296,66,55.1,68.8
99.6296,66,55.1,69.3
99.6296,66,55.1,69.4
99.6296,66,56.7,69.7
99.6296,66,55.2,70.1
99.6296,66,55.2,70.6
99.6296,66,54.3,71.2
98.5185,67,55.1,71.7
100.9259,67,56.7,72.2
100.9259,67,55.5,72.7
99.6296,67,55.5,73.2
101.8519,66,54.7,73.6
101.8519,66,54.7,74.0
101.8519,66,55.6,74.4
101.8519,66,55.6,74.7
99.6296,67,55.6,75.0
99.6296,67,55.6,75.0
99.6296,67,54.7,74.9
99.6296,67,54.7,74.5
101.8519,67,54.7,73.8
101.8519,67,54.7,72.9
101.8519,66,54.7,72.2
101.8519,66,54.7,71.7
101.8519,66,54.7,71.2
101.8519,66,54.7,70.7
101.8519,66,54.7,70.3
101.8519,66,54.7,69.9
101.8519,66,54.7,69.7
101.8519,66,54.7,69.4
101.8519,66,54.7,69.2
101.8519,66,54.7,69.1
101.8519,66,54.7,68.9
101.8519,66,54.7,68.8
101.8519,66,54.7,68.8
101.8519,66,54.7,68.6
101.8519,66,54.7,68.5
101.8519,66,54.7,68.4
101.8519,66,54.7,68.3
101.8519,66,54.7,68.1
101.8519,66,54.7,67.9
101.8519,66,54.7,67.9
101.8519,66,54.7,67.7
101.8519,66,54.7,67.7
101.8519,66,54.7,67.6
101.8519,66,54.7,67.6
101.8519,66,54.7,67.6
101.8519,66,54.7,67.4
101.8519,66,54.7,67.4
101.8519,66,54.7,67.6
101.8519,66,54.7,67.7
101.8519,66,54.7,67.7
101.8519,66,54.7,67.8
101.8519,66,54.7,67.9
101.8519,66,54.7,67.9
101.8519,66,54.7,67.9
101.8519,66,54.7,67.9
101.8519,66,54.7,67.9
101.8519,66,54.7,67.9
101.8519,66,54.7,67.7
101.8519,66,54.7,67.7
101.8519,66,54.7,67.6
101.8519,66,54.7,67.2
101.8519,66,54.7,67.1
101.8519,66,54.7,67.1
101.8519,66,54.7,67.2
101.8519,66,54.7,67.2
101.8519,66,54.7,67.2
101.8519,66,54.7,67.1
99.6296,65,54.7,66.9
100.9259,65,54.7,66.7
100.9259,65,54.7,66.7
100.9259,65,54.7,66.6
100.9259,65,54.7,66.6
100.9259,65,54.7,66.4
100.9259,65,54.7,66.3
100.9259,65,54.7,66.5
99.6296,65,54.7,66.4
99.6296,65,54.7,66.3
99.6296,65,54.7,66.0
99.6296,65,54.7,66.0
98.5185,65,54.7,66.1
98.5185,65,54.7,66.0
98.5185,65,54.7,66.0
97.2222,65,54.7,66.0
97.2222,65,54.7,66.1
98.5185,65,54.7,66.4
97.2222,65,54.7,66.8
98.5185,65,54.7,67.2
100.9259,67,54.7,67.6
100.9259,66,54.7,68.1
100.9259,66,54.7,68.2
100.9259,66,57.1,68.4
100.9259,66,55.5,69.0
100.9259,66,54.7,69.6
100.9259,66,54.7,70.3
100.9259,66,54.7,71.0
100.9259,66,55.6,71.7
100.9259,66,55.6,72.4
99.6296,66,54.7,73.1
98.5185,66,54.7,73.7
98.5185,66,54.7,74.4
97.2222,66,55.9,74.9
98.5185,66,55.2,75.4
98.5185,66,55.2,75.7
98.5185,66,55.2,76.1
98.5185,67,55.2,76.2
99.6296,67,55.2,76.3
98.5185,67,56.3,76.3
99.6296,67,54.3,76.2
99.6296,67,54.3,75.9
100.9259,67,54.3,75.7
100.9259,67,55.2,75.5
100.9259,67,55.9,75.1
100.9259,67,54.3,75.0
100.9259,66,54.9,74.8
100.9259,66,54.9,74.2
100.9259,66,54.9,73.8
100.9259,66,54.9,73.6
100.9259,66,54.3,73.1
100.9259,66,54.3,72.7
100.9259,66,54.3,72.1
100.9259,66,54.3,71.0
100.9259,66,54.3,70.2
100.9259,66,54.3,69.7
103.1481,66,54.3,69.1
101.8519,66,54.3,68.7
101.8519,66,54.3,68.4
101.8519,66,54.3,68.7
101.8519,66,54.3,68.9
101.8519,66,54.3,68.8
101.8519,66,54.3,68.7
101.8519,66,54.3,68.7
101.8519,66,54.3,68.4
101.8519,66,54.3,68.5
101.8519,66,54.3,68.3
101.8519,66,54.3,68.1
101.8519,66,54.3,67.8
101.8519,66,54.3,67.6
101.8519,66,54.3,67.4
101.8519,66,54.3,67.1
101.8519,65,54.3,66.9
101.8519,65,54.3,66.7
101.8519,65,54.3,66.5
101.8519,65,54.3,66.2
101.8519,65,55.1,66.0
99.6296,65,55.1,65.7
98.5185,65,53.9,65.3
95.9259,63,53.9,65.0
95.9259,63,53.9,64.7
82.5926,58,55.5,64.4
67.2222,52,53.1,64.2
56.4815,48,55.5,64.3
50.3704,45,53.1,64.4
39.6296,41,55.6,64.3
26.6667,36,53.9,64.2
0.0,4,55.5,64.1
0.0,0,56.7,64.1
0.0,0,57.9,63.9
0.0,0,57.9,63.8
0.0,0,58.7,63.8
0.0,0,58.7,63.7
0.0,0,58.7,63.6
0.0,0,58.7,63.6
0.0,0,58.7,63.6
0.0,0,58.7,63.5
0.0,0,58.7,63.3
0.0,0,58.7,63.3
0.0,0,58.7,63.2
0.0,0,58.7,63.2
0.0,0,58.7,63.2
0.0,0,58.7,63.1
0.0,0,58.7,63.1
0.0,0,58.7,63.0
0.0,0,58.7,62.9
0.0,0,58.7,62.7
0.0,0,58.7,62.5
0.0,0,58.7,62.4
0.0,0,58.7,62.2
0.0,0,58.7,62.1
0.0,0,58.7,62.0
0.0,0,58.7,61.9
0.0,0,58.7,61.7
0.0,0,58.7,61.6
0.0,0,58.7,61.6
0.0,0,58.7,61.5
0.0,0,58.7,61.5
0.0,0,58.7,61.4
0.0,0,58.7,61.3
0.0,0,58.7,61.3
0.0,0,58.7,61.2
0.0,0,58.7,61.1
0.0,0,58.7,61.0
0.0,0,58.7,60.6
0.0,0,58.7,60.5
0.0,0,58.7,60.2
0.0,0,58.7,60.2
0.0,0,58.7,60.5
0.0,0,58.7,60.5
0.0,0,58.7,61.0
0.0,0,58.7,61.0
0.0,0,58.7,61.0
0.0,0,59.5,61.3
0.0,0,59.5,61.5
0.0,0,59.5,61.5
0.0,0,59.5,61.5
0.0,0,59.5,61.5
0.0,0,59.5,61.7
0.0,0,59.5,61.9
0.0,0,59.5,61.9
0.0,0,59.5,62.4
0.0,0,59.5,62.5
0.0,0,59.5,62.6
0.0,0,59.5,62.6
0.0,0,59.5,62.6
0.0,0,59.5,62.6
0.0,0,59.5,62.6
0.0,0,59.5,62.6
0.0,0,59.5,62.6
0.0,0,59.5,62.5
0.0,0,59.5,62.6
0.0,0,59.5,62.5
0.0,0,59.5,62.5
0.0,0,59.5,62.5
0.0,0,58.9,62.5
0.0,0,58.9,62.5
0.0,0,58.9,62.5
0.0,0,58.9,62.5
0.0,0,58.9,62.6
0.0,0,58.9,63.1
0.0,0,58.9,63.5
0.0,0,58.9,63.8
0.0,0,58.9,64.0
0.0,0,58.9,64.2
0.0,0,59.5,64.4
0.0,1,59.5,64.5
0.0,0,59.5,64.7
0.0,1,59.5,64.8
0.0,1,59.5,64.9
0.0,1,59.5,65.0
0.0,1,59.5,65.0
0.0,1,59.5,65.0
0.0,1,59.5,65.1
0.0,1,59.5,65.1
0.0,1,59.5,65.0
0.0,0,59.5,64.6
9.4444,0,59.5,63.8
9.4444,0,59.5,63.2
10.9259,0,59.5,62.8
9.4444,0,58.8,62.5
12.2222,0,58.8,62.4
12.2222,0,58.8,62.1
9.4444,0,58.8,62.0
10.9259,0,58.0,61.9
10.9259,0,58.0,61.7
10.9259,0,58.0,61.7
9.4444,0,58.0,61.6
9.4444,0,58.0,61.5
10.9259,0,58.0,61.3
9.4444,0,58.0,61.2
9.4444,0,58.0,61.1
10.9259,0,58.0,61.0
10.9259,0,57.2,61.1
10.9259,0,57.2,61.0
12.2222,0,57.2,60.9
10.9259,0,57.2,60.9
9.4444,0,57.2,60.8
10.9259,0,57.2,60.7
10.9259,0,57.2,60.6
10.9259,0,57.2,60.6
10.9259,0,57.2,60.6
10.9259,0,57.2,60.6
9.4444,0,57.2,60.5
10.9259,0,57.2,60.2
12.2222,0,57.2,60.2
12.2222,0,57.2,60.2
9.4444,0,57.2,60.2
10.9259,0,57.2,60.2
10.9259,0,57.9,60.5
10.9259,0,57.9,60.5
12.2222,0,57.9,61.0
10.9259,0,58.7,61.0
12.2222,0,58.7,61.5
10.9259,0,59.5,61.9
10.9259,0,59.5,61.9
9.4444,0,60.3,62.5
10.9259,0,60.3,62.9
9.4444,0,61.1,63.2
9.4444,1,61.1,63.6
0.0,0,61.1,63.9
9.4444,0,61.9,64.4
0.0,3,61.9,64.8
0.0,5,61.9,65.4
28.1481,36,56.0,65.9
61.8519,51,54.4,66.4
98.5185,66,54.4,66.7
98.5185,66,55.1,66.9
98.5185,66,54.2,67.1
98.5185,66,54.2,67.3
98.5185,66,53.3,67.6
97.2222,66,53.3,67.9
97.2222,66,53.3,68.1
98.5185,66,53.3,68.3
98.5185,66,53.9,68.5
98.5185,66,55.5,68.6
98.5185,66,55.5,68.7
99.6296,66,53.1,68.9
98.5185,66,53.9,69.0
98.5185,66,54.6,69.0
98.5185,66,54.6,68.9
97.2222,66,54.6,68.8
98.5185,66,54.6,68.6
98.5185,66,54.6,68.3
99.6296,66,54.6,67.9
99.6296,66,53.1,67.5
99.6296,66,53.1,67.1
99.6296,66,52.5,66.7
99.6296,66,52.5,66.4
99.6296,66,53.2,66.1
100.9259,66,53.9,65.7
97.2222,65,53.9,65.2
97.2222,65,55.5,64.9
90.9259,62,54.7,64.6
76.8519,56,53.5,64.3
62.963,50,52.7,64.2
43.7037,42,54.3,64.0
10.9259,8,53.5,63.8
12.2222,0,55.3,63.8
10.9259,0,56.3,63.7
10.9259,0,57.1,63.7
9.4444,0,57.1,63.6
9.4444,0,57.9,63.5
9.4444,0,57.9,63.5
9.4444,0,57.9,63.3
9.4444,0,57.9,63.3
0.0,0,57.9,63.2
9.4444,0,57.9,63.2
9.4444,0,57.9,63.1
9.4444,0,57.9,63.1
9.4444,0,57.9,63.0
12.2222,0,57.9,63.0
10.9259,0,57.9,62.8
9.4444,0,57.9,62.8
10.9259,0,57.9,62.7
12.2222,0,57.9,62.7
9.4444,0,57.9,62.6
9.4444,0,57.9,62.6
9.4444,0,57.9,62.5
10.9259,0,57.9,62.5
9.4444,0,57.9,62.5
10.9259,0,57.9,62.4
10.9259,0,57.2,62.4
10.9259,0,57.2,62.4
10.9259,0,57.2,62.2
10.9259,0,57.2,62.2
9.4444,0,57.2,62.2
9.4444,0,57.2,62.1
12.2222,0,57.2,62.1
10.9259,0,57.2,62.0
9.4444,0,57.2,62.0
13.1481,0,57.2,61.9
10.9259,0,57.2,61.9
9.4444,0,57.2,61.9
9.4444,0,57.2,61.7
12.2222,0,57.2,61.6
10.9259,0,57.2,61.6
9.4444,0,57.2,61.5
9.4444,0,57.2,61.5
10.9259,0,57.2,61.5
9.4444,0,57.2,61.5
10.9259,0,57.2,61.4
10.9259,0,57.2,61.4
10.9259,0,57.2,61.3
10.9259,0,57.2,61.4
10.9259,0,57.9,61.4
9.4444,0,57.9,61.6
9.4444,0,58.7,61.8
9.4444,0,58.7,62.1
9.4444,0,59.5,62.5
9.4444,0,59.5,63.0
0.0,0,60.3,63.5
9.4444,0,61.1,64.1
0.0,3,61.1,64.7
9.4444,6,61.9,65.4
34.6296,39,55.2,66.0
73.5185,56,53.9,66.6
98.5185,66,55.0,66.9
97.2222,66,55.0,67.2
97.2222,66,56.7,67.6
98.5185,66,55.7,68.0
98.5185,66,55.7,68.5
98.5185,66,54.0,69.0
98.5185,66,54.0,69.5
98.5185,66,54.0,70.0
98.5185,66,54.0,70.4
98.5185,66,55.2,70.8
98.5185,66,55.2,71.2
98.5185,66,55.2,71.5
98.5185,66,54.3,71.7
97.2222,66,55.6,72.0
97.2222,66,54.7,72.2
98.5185,66,54.7,72.4
98.5185,66,54.7,72.5
97.2222,66,54.7,72.6
97.2222,66,53.9,72.4
98.5185,66,54.7,72.4
98.5185,66,54.7,72.2
99.6296,66,54.7,72.0
98.5185,66,54.7,71.7
98.5185,66,54.7,71.4
98.5185,66,53.9,70.9
99.6296,66,53.9,70.5
99.6296,66,53.9,70.0
99.6296,66,53.9,69.6
98.5185,66,53.9,69.1
99.6296,66,53.9,68.6
98.5185,66,53.9,68.2
98.5185,66,55.1,67.8
98.5185,66,54.2,67.5
99.6296,66,54.2,67.1
99.6296,66,52.7,66.7
99.6296,66,52.7,66.3
99.6296,66,53.9,66.0
99.6296,66,52.7,65.8
99.6296,66,52.7,65.5
99.6296,66,52.7,65.2
99.6296,66,52.7,65.0
95.9259,65,52.7,64.7
89.4444,62,53.6,64.5
76.8519,56,54.7,64.3
61.2963,50,54.7,64.2
44.4444,43,54.7,64.1
29.2593,36,53.9,64.1
9.4444,6,55.1,64.1
0.0,0,56.7,64.1
9.4444,0,57.5,64.2
9.4444,0,58.3,64.4
9.4444,1,59.1,64.6
10.9259,0,59.1,64.6
0.0,1,59.1,64.8
9.4444,1,59.9,64.8
10.9259,1,59.9,64.9
9.4444,1,59.9,65.0
9.4444,1,59.9,65.1
9.4444,1,59.9,65.1
10.9259,2,60.7,65.3
10.9259,6,60.7,65.5
16.8519,29,59.6,65.6
34.2593,39,55.5,65.8
46.8519,44,53.9,65.8
63.3333,51,53.9,66.0
81.2963,59,53.9,65.9
90.9259,63,56.3,65.8
98.5185,66,53.1,65.6
97.2222,66,55.9,65.6
98.5185,66,53.1,65.5
97.2222,66,55.9,65.5
98.5185,66,54.7,65.5
97.2222,66,54.0,65.3
98.5185,66,53.1,65.1
97.2222,66,53.8,65.0
97.2222,66,53.8,65.3
98.5185,66,55.2,65.2
97.2222,66,53.9,65.2
98.5185,66,53.9,65.1
97.2222,66,55.5,65.2
97.2222,66,53.9,65.4
98.5185,66,54.7,65.5
99.6296,66,54.7,65.6
100.9259,66,54.7,65.6
99.6296,66,54.7,65.8
99.6296,66,54.7,66.0
99.6296,66,54.7,66.2
99.6296,66,54.7,66.6
99.6296,66,54.7,66.9
99.6296,66,54.7,67.2
99.6296,66,54.7,67.5
98.5185,66,54.7,67.8
98.5185,66,54.7,68.1
99.6296,66,54.7,68.4
98.5185,66,54.7,68.6
98.5185,66,54.7,68.9
99.6296,66,54.7,69.2
98.5185,66,54.7,69.5
98.5185,66,54.7,69.7
101.8519,67,55.5,69.9
103.1481,66,54.3,69.9
103.1481,66,54.3,70.0
103.1481,66,55.2,70.3
101.8519,66,55.2,70.5
101.8519,66,55.2,70.9
101.8519,66,54.3,71.3
101.8519,65,54.3,71.7
99.6296,67,55.9,72.0
101.8519,66,55.2,72.2
101.8519,66,55.2,72.4
101.8519,66,54.3,72.2
103.1481,66,54.3,72.1
101.8519,66,55.5,71.8
101.8519,66,55.5,71.7
97.2222,66,55.5,71.3
98.5185,66,55.5,71.2
98.5185,66,54.3,71.0
99.6296,66,54.3,70.7
99.6296,66,54.3,70.5
99.6296,66,54.3,70.4
100.9259,66,55.1,70.3
100.9259,66,55.1,70.2
100.9259,66,55.1,70.0
100.9259,66,55.1,69.8
100.9259,66,55.1,69.7
100.9259,66,55.1,69.5
100.9259,66,55.1,69.3
100.9259,66,55.1,69.1
100.9259,66,54.3,68.9
100.9259,66,54.3,68.8
100.9259,66,54.3,68.6
103.1481,66,54.3,68.4
101.8519,66,54.3,68.3
103.1481,66,54.3,68.3
103.1481,66,54.3,68.2
101.8519,66,54.3,68.1
101.8519,66,54.3,67.9
101.8519,66,54.3,67.9
101.8519,66,54.3,67.9
101.8519,66,54.3,67.8
101.8519,66,54.3,67.8
101.8519,66,54.3,67.7
101.8519,66,54.3,67.7
101.8519,66,54.3,67.7
101.8519,66,54.3,67.9
101.8519,66,54.3,68.1
101.8519,66,54.3,68.3
101.8519,66,54.3,68.4
101.8519,66,54.3,68.6
101.8519,66,54.3,68.6
101.8519,66,54.3,68.7
101.8519,66,54.3,68.7
101.8519,66,54.9,68.7
101.8519,66,54.9,68.8
101.8519,66,54.9,68.8
101.8519,66,54.9,68.9
101.8519,66,54.9,68.9
101.8519,66,54.9,68.9
101.8519,66,54.9,68.9
101.8519,66,54.9,68.9
101.8519,66,54.9,68.9
101.8519,66,54.9,68.9
101.8519,66,54.9,68.9
101.8519,66,54.9,68.9
103.1481,66,54.9,68.9
101.8519,66,54.9,69.0
101.8519,66,54.9,69.1
101.8519,66,54.9,69.1
101.8519,66,54.9,69.1
101.8519,66,54.3,69.1
101.8519,66,54.3,69.0
101.8519,66,54.3,69.0
101.8519,66,55.2,68.9
101.8519,66,54.3,68.3
101.8519,66,54.3,67.7
101.8519,66,54.3,67.2
101.8519,67,55.1,66.9
101.8519,66,54.3,66.7
101.8519,66,54.3,66.7
101.8519,66,54.3,66.9
98.5185,67,54.3,67.2
99.6296,67,54.3,67.4
99.6296,67,55.1,67.6
103.1481,67,53.9,67.8
101.8519,66,53.9,67.9
101.8519,66,56.4,68.1
99.6296,66,55.1,67.7
101.8519,66,55.1,67.3
101.8519,66,54.3,67.1
101.8519,66,54.3,66.9
101.8519,65,54.3,67.1
99.6296,65,54.3,67.3
100.9259,65,54.3,67.4
100.9259,65,54.3,67.6
100.9259,65,54.3,67.3
100.9259,65,54.3,67.2
99.6296,65,54.3,67.1
100.9259,65,54.3,67.2
99.6296,65,54.3,67.3
98.5185,65,54.3,67.4
98.5185,65,54.3,67.6
98.5185,66,54.3,67.6
100.9259,66,54.3,67.7
100.9259,66,54.3,67.8
100.9259,66,55.0,67.9
100.9259,66,53.9,67.8
100.9259,66,53.9,67.7
97.2222,66,54.7,67.6
98.5185,66,54.7,67.6
99.6296,66,53.9,67.6
103.1481,66,53.9,67.7
101.8519,66,53.9,67.8
101.8519,66,54.7,67.8
101.8519,66,54.7,67.7
101.8519,65,53.9,67.6
101.8519,65,53.9,67.5
101.8519,65,53.9,67.4
101.8519,65,53.9,67.3
101.8519,65,53.9,67.2
101.8519,65,53.9,66.9
101.8519,65,53.9,66.8
101.8519,65,53.1,66.6
99.6296,65,53.1,66.4
99.6296,65,54.5,66.3
99.6296,65,55.7,66.2
99.6296,65,54.3,66.0
98.5185,65,53.1,65.9
99.6296,65,54.7,65.8
99.6296,65,54.7,65.8
99.6296,65,53.5,65.5
99.6296,65,54.6,65.5
99.6296,65,53.1,65.5
100.9259,65,55.2,65.5
99.6296,65,53.5,65.5
99.6296,64,53.5,65.4
98.5185,64,53.5,65.3
99.6296,64,53.5,65.2
98.5185,64,54.1,65.2
98.5185,64,53.5,65.1
97.2222,64,54.7,65.0
98.5185,64,52.7,64.9
98.5185,64,55.5,64.7
95.9259,63,53.0,64.7
95.9259,63,54.4,64.7
0.0,0,55.2,64.0
0.0,0,56.3,63.4
0.0,0,56.3,63.4
0.0,0,57.4,63.7
0.0,0,57.4,63.9
0.0,0,58.0,64.0
0.0,0,58.0,63.8
0.0,0,58.0,63.6
0.0,0,58.0,63.5
0.0,0,58.0,63.6
0.0,0,58.7,64.0
0.0,0,58.7,64.2
0.0,1,58.7,64.6
0.0,2,58.7,64.8
0.0,2,58.7,65.0
0.0,2,58.7,65.2
0.0,6,58.7,65.5
19.6296,37,57.2,65.5
26.1111,39,53.5,65.5
33.8889,42,55.5,65.6
37.4074,43,53.1,65.5
42.4074,45,55.2,65.3
42.4074,45,53.3,65.1
42.4074,45,55.2,65.0
37.963,43,53.1,64.6
0.0,9,54.7,64.2
0.0,2,55.9,64.2
0.0,0,56.7,63.8
0.0,0,56.7,63.5
0.0,0,57.5,63.1
0.0,0,57.5,62.7
0.0,0,57.5,62.5
0.0,0,57.5,62.4
0.0,0,58.1,62.4
0.0,0,58.1,62.1
0.0,0,58.1,62.0
0.0,0,58.1,62.0
0.0,0,58.7,62.2
0.0,0,58.7,62.4
0.0,0,58.7,63.0
0.0,0,58.7,63.5
0.0,1,59.5,63.9
